image_id,filename,image_description,expected_moods,scene_type,model_name,poem_id,poem_title,poem_author,retrieval_score,retrieval_extra,semantic_fit,emotional_fit,overall_resonance,rationale
21,21_toys.jpg,Cluttered toy,"playful, nostalgic, surreal",multi_object,mode_content,7947,Advent,Rae Armantrout,0.5,"parallel_retrieve mode='content' with weights: T1=0.50, T2=0.30, T3=0.15, T4=0.05",2,2,2,"The poem describes a nativity scene made of balloons, while the image shows a cluttered collection of vintage toys and figurines with no religious or nativity theme. Though both involve figurative representations and nostalgic objects, the specific subject matter diverges significantly. The poem's contemplative, spiritual tone contrasts with the image's playful, surreal atmosphere of collected memorabilia."
21,21_toys.jpg,Cluttered toy,"playful, nostalgic, surreal",multi_object,mode_mood,2678,Feedback,Marcus Slease,0.6564042557817591,"parallel_retrieve mode='mood' with weights: T1=0.15, T2=0.10, T3=0.60, T4=0.15",1,2,1,"The poem is a review of a novel that mentions specific objects (tea wagon, television, computer) but bears no meaningful connection to the actual visible content of the image—vintage toy figurines, collectibles, and memorabilia displayed in a cluttered setting. While the poem's reflective tone might vaguely align with nostalgia, it discusses literary themes and narrative techniques entirely absent from the toy collection photograph. The pairing feels arbitrary and fails to create meaningful resonance between text and image."
21,21_toys.jpg,Cluttered toy,"playful, nostalgic, surreal",multi_object,mode_balanced,7947,Advent,Rae Armantrout,0.4,"parallel_retrieve mode='balanced' with weights: T1=0.40, T2=0.20, T3=0.30, T4=0.10",2,2,2,"The poem describes a nativity scene made of balloons, while the image shows a cluttered collection of vintage toys and figurines with no religious or nativity theme. Though both involve figurative representations and nostalgic objects, the specific subject matter diverges significantly. The poem's contemplative, spiritual tone contrasts with the image's playful, surreal atmosphere of collected memorabilia."
21,21_toys.jpg,Cluttered toy,"playful, nostalgic, surreal",multi_object,mode_creative,6248,Ode to Marbles,Max Mendelsohn,0.25389095483657015,"parallel_retrieve mode='creative' with weights: T1=0.05, T2=0.05, T3=0.55, T4=0.35",2,3,2,"The poem focuses exclusively on marbles, while the image displays a diverse collection of vintage toys including action figures, figurines, a dog, a rocket man, and various collectibles—marbles are not visibly present. Though both evoke nostalgia and childhood play, the semantic mismatch is significant. The emotional tone of wonder and tactile appreciation in the poem aligns somewhat with the playful, nostalgic mood of the cluttered toy display, but the specific subject matter divergence undermines overall resonance."
21,21_toys.jpg,Cluttered toy,"playful, nostalgic, surreal",multi_object,rerank_retrieve,7947,Advent,Rae Armantrout,0.49885330785500936,Two-stage retrieve-then-rerank: Track 1 and Track 2 generate content candidates; Track 3 and Track 4 rescore those candidates for mood/emotional fit.,2,2,2,"The poem describes a nativity scene made of balloons outside a craft shop, while the image shows a cluttered collection of vintage toys and figurines in an indoor display. Though both involve figurative representations and nostalgic objects, the specific content (religious nativity vs. secular toy collection) and settings (storefront vs. interior display) diverge significantly. The poem's contemplative, spiritual tone does not align with the playful, surreal energy of the toy-filled scene."
22,22_artificial_forest.jpg,Artificial forest construction,"surreal, disorienting, ironic",multi_object,mode_content,,,,,,,,,"ERROR: Anthropic HTTP error 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""messages.0.content.0.image.source.base64.data: Image format image/jpeg not supported""},""request_id"":""req_011CbdA5LY2iz5RXsbkrFWY9""}"
22,22_artificial_forest.jpg,Artificial forest construction,"surreal, disorienting, ironic",multi_object,mode_mood,,,,,,,,,"ERROR: Anthropic HTTP error 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""messages.0.content.0.image.source.base64.data: Image format image/jpeg not supported""},""request_id"":""req_011CbdA6QJ2qUmVBLEy57FxN""}"
22,22_artificial_forest.jpg,Artificial forest construction,"surreal, disorienting, ironic",multi_object,mode_balanced,,,,,,,,,"ERROR: Anthropic HTTP error 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""messages.0.content.0.image.source.base64.data: Image format image/jpeg not supported""},""request_id"":""req_011CbdA7Twq4gu9WMTTdQtpH""}"
22,22_artificial_forest.jpg,Artificial forest construction,"surreal, disorienting, ironic",multi_object,mode_creative,,,,,,,,,"ERROR: Anthropic HTTP error 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""messages.0.content.0.image.source.base64.data: Image format image/jpeg not supported""},""request_id"":""req_011CbdA8YHoC6BNfi7w85bTF""}"
22,22_artificial_forest.jpg,Artificial forest construction,"surreal, disorienting, ironic",multi_object,rerank_retrieve,,,,,,,,,"ERROR: Anthropic HTTP error 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""messages.0.content.0.image.source.base64.data: Image format image/jpeg not supported""},""request_id"":""req_011CbdA9fNUYYNxoXoydQPM2""}"
23,23_fisherman.jpg,Fisherman by city harbor,"watchful, industrial, contemplative, solitary",multi_object,mode_content,,,,,,,,,"ERROR: Anthropic HTTP error 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""messages.0.content.0.image.source.base64.data: Image format image/jpeg not supported""},""request_id"":""req_011CbdAAjypERRJL2gjpqNHt""}"
23,23_fisherman.jpg,Fisherman by city harbor,"watchful, industrial, contemplative, solitary",multi_object,mode_mood,,,,,,,,,"ERROR: Anthropic HTTP error 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""messages.0.content.0.image.source.base64.data: Image format image/jpeg not supported""},""request_id"":""req_011CbdABpBc5DjPsodKWRVKe""}"
23,23_fisherman.jpg,Fisherman by city harbor,"watchful, industrial, contemplative, solitary",multi_object,mode_balanced,,,,,,,,,"ERROR: Anthropic HTTP error 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""messages.0.content.0.image.source.base64.data: Image format image/jpeg not supported""},""request_id"":""req_011CbdACtZ4bfRBjRb1hFeF9""}"
23,23_fisherman.jpg,Fisherman by city harbor,"watchful, industrial, contemplative, solitary",multi_object,mode_creative,,,,,,,,,"ERROR: Anthropic HTTP error 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""messages.0.content.0.image.source.base64.data: Image format image/jpeg not supported""},""request_id"":""req_011CbdADzCfctqgSRceGC7oV""}"
23,23_fisherman.jpg,Fisherman by city harbor,"watchful, industrial, contemplative, solitary",multi_object,rerank_retrieve,,,,,,,,,"ERROR: Anthropic HTTP error 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""messages.0.content.0.image.source.base64.data: Image format image/jpeg not supported""},""request_id"":""req_011CbdAF3EGAw8XPvPrMp2t6""}"
24,24_running_crowd.jpg,Running crowd,"chaotic, urgent, overwhelming",multi_object,mode_content,,,,,,,,,"ERROR: Anthropic HTTP error 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""messages.0.content.0.image.source.base64.data: Image format image/jpeg not supported""},""request_id"":""req_011CbdAGAYpm3gbj7ufLe8Ez""}"
24,24_running_crowd.jpg,Running crowd,"chaotic, urgent, overwhelming",multi_object,mode_mood,,,,,,,,,ERROR: [SSL: SSLV3_ALERT_BAD_RECORD_MAC] sslv3 alert bad record mac (_ssl.c:2570)
24,24_running_crowd.jpg,Running crowd,"chaotic, urgent, overwhelming",multi_object,mode_balanced,,,,,,,,,"ERROR: Anthropic HTTP error 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""messages.0.content.0.image.source.base64.data: Image format image/jpeg not supported""},""request_id"":""req_011CbdAJNxVnQsXYT5w36kAn""}"
24,24_running_crowd.jpg,Running crowd,"chaotic, urgent, overwhelming",multi_object,mode_creative,,,,,,,,,"ERROR: Anthropic HTTP error 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""messages.0.content.0.image.source.base64.data: Image format image/jpeg not supported""},""request_id"":""req_011CbdAKYCtskvcCabur8zkb""}"
24,24_running_crowd.jpg,Running crowd,"chaotic, urgent, overwhelming",multi_object,rerank_retrieve,,,,,,,,,"ERROR: Anthropic HTTP error 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""messages.0.content.0.image.source.base64.data: Image format image/jpeg not supported""},""request_id"":""req_011CbdALenZQbVCUvk6jB1iu""}"
25,25_crouching_child.jpg,Crouching child,"tense, vulnerable, political",multi_object,mode_content,,,,,,,,,"ERROR: Anthropic HTTP error 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""messages.0.content.0.image.source.base64.data: Image format image/jpeg not supported""},""request_id"":""req_011CbdAMmhZHDsA7JPgNGjEq""}"
25,25_crouching_child.jpg,Crouching child,"tense, vulnerable, political",multi_object,mode_mood,,,,,,,,,"ERROR: Anthropic HTTP error 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""messages.0.content.0.image.source.base64.data: Image format image/jpeg not supported""},""request_id"":""req_011CbdANssuoPDjEKpV3YYcw""}"
25,25_crouching_child.jpg,Crouching child,"tense, vulnerable, political",multi_object,mode_balanced,,,,,,,,,"ERROR: Anthropic HTTP error 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""messages.0.content.0.image.source.base64.data: Image format image/jpeg not supported""},""request_id"":""req_011CbdAPzza3nfww4gWbyTqr""}"
25,25_crouching_child.jpg,Crouching child,"tense, vulnerable, political",multi_object,mode_creative,,,,,,,,,"ERROR: Anthropic HTTP error 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""messages.0.content.0.image.source.base64.data: Image format image/jpeg not supported""},""request_id"":""req_011CbdAR9JAQ7A5hQUDwiSSs""}"
25,25_crouching_child.jpg,Crouching child,"tense, vulnerable, political",multi_object,rerank_retrieve,,,,,,,,,"ERROR: Anthropic HTTP error 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""messages.0.content.0.image.source.base64.data: Image format image/jpeg not supported""},""request_id"":""req_011CbdASGrMx2n6NgFpV4gxa""}"
